,Review,date,Location,Language,positive_score,negative_score,polarity_score
3081,"['pictures', 'website', 'hotels', 'com', 'etc', 'platform', 'completely', 'misleading', 'room', 'half', 'size', 'photos', 'bathroom', 'quarter', 'size', 'advertised', 'curtains', 'incredibly', 'dusty', 'fridge', 'games', 'console', 'ipod', 'dock', 'promised', 'advertised', 'daily', 'housekeeping', 'dreadful', 'dirty', 'pillow', 'cases', 'just', 'turned', 'over', 'every', 'day', 'duvets', 'supplied', 'dirty', 'told', 'd', 'upgraded', 'a', 'king', 'bed', 'deluxe', 'even', 'alarming', 'considering', 'size', 'room', 'half', 'advertised', 'a', 'queen', 'bed', 'deluxe', 'room', 'room', 'a', 'door', 'leading', 'next', 'room', 'the', 'room', 'despite', 'apparently', 'being', 'available', 'asked', 'could', 'hear', 'everything', 'the', 'guests', 'were', 'saying', 'even', 'a', 'cough', 'the', 'room', 'so', 'small', 'walls', 'so', 'thin', 'the', 'bed', 'is', 'right', 'the', 'other', 'guest', 'door', 'the', 'waiter', 'monitoring', 'breakfast', 'incredibly', 'rude', 'aggressive', 'especially', 'feels', 'aren', 'going', 'tip', 'what', 'he', 'wants', 'the', 'only', 'good', 'thing', 'the', 'hotel', 'was', 'the', 'location', 'i', 'sure', 'could', 'get', 'another', 'hotel', 'the', 'price', 'the', 'same', 'distance', 'the', 'main', 'times', 'square', 'probably', 'get', 'one', 'right', 'times', 'square', 'actually', 'gives', 'the', 'value', 'the', 'money', 'you', 'paid', 'service', 'advertised', 'entitled', 'for', 'a', '4', '5', 'hotel', 'the', 'doors', 'the', 'room', 'leading', 'the', 'bathroom', 'chunks', 'taken', 'of', 'the', 'bed', 'also', 'chunks', 'missing', 'the', 'frame', 'is', 'a', 'luxury', 'hotel', 'read', 'read', 'less']",2019-01-01,,en,11,8,3
3082,"['third', 'time', 'am', 'staying', 'this', 'hotel', 'good', 'location', 'vallet', 'well', 'street', 'parking', 'available', 'rooms', 'nice', 'comfortable', 'fitness', 'center', 'there', 'the', 'thing', 'missed', 'is', 'a', 'microwave', 'microwave', 'the', 'room', 'read', 'read', 'less']",2019-01-01,,en,5,1,4
3083,"['actual', 'hotel', 'very', 'ugly', 'rooms', 'small', 'manageable', 'bathroom', 'could', 'bigger', 'wife', 'i', 'woke', 'with', 'bites', 'our', 'ankles', 'itching', 'morning', 'read', 'read', 'less']",2019-01-01,,en,1,2,-1
3084,"['entire', 'staff', 'could', 'nicer', 'helpful', 'got', 'early', '10', '30', 'check', '3', '4', 'pm', 'only', 'asked', 'could', 'check', 'our', 'baggage', 'than', 'return', 'appropiate', 'time', 'check', 'our', 'room', 'said', 'we', 'have', 'an', 'available', 'room', 'can', 'check', 'now', 'did', 'it', 'wonderful', 'freshen', 'after', 'cross', 'country', 'red', 'eye', 'flight', 'awesome', 'and', 'the', 'rest', 'the', 'stay', 'including', 'excellent', 'breakfast', 'was', 'just', 'wonderful', 'we', 'will', 'back', 'read', 'more', 'read', 'less']",2019-01-01,,en,7,0,7
3085,"['area', 'great', 'however', 'didn', 'like', 'money', 'automatically', 'taken', 'account', 'without', 'knowledge', 'understand', 'security', 'deposits', 'a', 'must', 'would', 'been', 'better', 'ask', 'once', 'checked', 'rather', 'it', 'already', 'taken', 'my', 'account', 'should', 'have', 'options', 'guest', 'how', 'would', 'want', 'pay', 'security', 'deposits', 'upkeep', 'of', 'the', 'hotel', 'could', 'much', 'better', 'overall', 'it', 'was', 'okay', 'experience', 'read', 'read', 'less']",2019-01-01,,en,4,0,4
3086,"['pleasant', 'front', 'desk', 'cleanliness', 'pool', 'would', 'maintained', 'better', 'read', 'read', 'less']",2019-01-01,,en,3,0,3
3087,"['resort', 'nice', 'we', 't', 'control', 'temperature', 'our', 'room', 'broken', 'thermostat', 'a', 'number', 'lights', 't', 'work', 'read', 'read', 'less']",2019-01-01,,en,2,1,1
3088,"['disappointing', 'a', 'wyndham', 'property', 'ants', 'throughout', 'unit', 'window', 'shade', 'tattered', 'torn', 'musty', 'smelling', 'pricey', 'b', 'rate', 'lower', 'end', 'property', 'read', 'read', 'less']",2019-01-01,,en,0,5,-5
3089,"['cucarachas', 'en', 'el', 'cuarto', 'muy', 'desagradable', 'read', 'read', 'less']",2019-01-01,,es,0,0,0
3090,"['bellissimo', 'hotel', 'ad', 'orlando', 'con', 'servizio', 'navetta', 'proprio', 'per', 'parchi', 'disney', 'read', 'read', 'less']",2018-12-31,"Catania, it",it,0,0,0
3091,"['hotel', 'precioso', 'poca', 'sensación', 'de', 'servicio', 'read', 'read', 'less']",2018-12-31,Puebla,es,0,0,0
3092,"['ok', 'didn', 'love', 'but', 'was', 'bad', 'wish', 'had', 'things', 'young', 'children', 'wish', 'the', 'pool', 'was', 'nicer', 'wish', 'had', 'sun', 'light', 'close', 'other', 'buildings', 'read', 'read', 'less']",2018-12-31,,en,2,1,1
3093,"['overall', 'very', 'good', 'hotel', 'resort', 'love', 'shared', 'amenities', 'multiple', 'pool', 'options', 'including', 'ones', 'kids', 'all', 'ages', 'staff', 'all', 'areas', 'friendly', 'helpful', 'read', 'read', 'less']",2018-12-31,"Exton, PA",en,4,0,4
3094,"['comfortable', 'enjoyable', 'staff', 'was', 'great', 'read', 'read', 'less']",2018-12-31,,en,3,0,3
3095,"['hotel', 'céntrico', 'cerca', 'de', 'times', 'square', 'pennsylvania', 'station', 'empire', 'justo', 'delante', 'del', 'madison', 'square', 'garden', 'fantàstico', 'encanto', 'de', 'los', 'años', '30', 'read', 'read', 'less']",2018-12-31,barcelona,es,0,0,0
3096,"['hotel', 'so', 'dirty', 'bought', 'own', 'towels', 'bought', 'slippers', 'use', 'shower', 'bathtub', 'clogged', 'towels', 'stained', 'was', 'nastiest', 'paid', '300', 'terrible', 'stayed', '1', 'night', 'never', 'read', 'read', 'less']",2018-12-31,,en,0,3,-3
3097,"['paid', 'new', 'yorker', 'view', 'suite', 'check', 'going', 'get', 'room', 'that', 'floor', 'at', 'last', 'second', 'room', 'number', 'changed', '4001', '786', 'upon', 'arrival', 'room', 'were', 'given', 'suite', 'however', 'view', 'of', 'brick', 'wall', 'another', 'hotel', 'window', 'contacted', 'guest', 'services', 'said', 'would', 'able', 'waive', 'a', 'fee', 'since', 'no', 'longer', 'the', 'room', 'paid', 'said', 'they', 'would', 'able', 'switch', 'room', 'the', 'following', 'day', '12', 'several', 'conversations', 'were', 'finally', 'switched', 'the', 'correct', 'room', 'however', 'were', 'compensated', 'their', 'mistake', 'we', 'paid', 'the', 'better', 'room', 'should', 'credited', 'read', 'read', 'less']",2018-12-31,NJ,en,2,1,1
3098,"['hotel', 'nice', 'place', 'close', 'almost', 'everything', 'staff', 'exempt', 'staff', 'front', 'desk', 'helpful', 'rooms', 'desperate', 'need', 'a', 'renovation', 'hotel', 'cut', 'wifi', 'in', 'room', 'the', 'day', 'check', 'and', 'charge', '2', 'dollars', 'per', 'bag', 'them', 'keep', 'in', 'storage', 'don', 'understand', 'the', 'service', 'rather', 'lack', 'service', 'was', 'not', 'happy', 'the', 'stay', 'all', 'read', 'read', 'less']",2018-12-31,,en,3,2,1
3099,"['first', 'time', 'new', 'york', 'everything', 'gret', 'shower', 'a', 'little', 'crazy', 'the', 'shower', 'head', 'pressure', 'read', 'read', 'less']",2018-12-31,,en,0,1,-1
3100,"['super', 'location', 'alles', 'fußläufig', 'erreichbar', 'und', 'ein', 'noch', 'tolles', 'alt', 'charmantes', 'hotel', 'read', 'read', 'less']",2018-12-31,Sonneberg,en,1,0,1
3101,"['super', 'hôtel', 'bien', 'situé', 'personnel', 'très', 'accueillant', 'read', 'read', 'less']",2018-12-31,Martinique,fr,1,0,1
3102,"['loved', 'at', 'new', 'yorker', 'nice', 'stay', 'staff', 'service', 'excellent', 'read', 'read', 'less']",2018-12-31,,en,3,0,3
3103,"['corridors', 'actual', 'rooms', 'not', 'part', 'wyndham', 'hotel', 'says', 'disney', 'resort', 'hotel', 'actual', 'resorts', 'somewhere', 'else', 'part', 'their', 'promotional', 'package', 'read', 'read', 'less']",2018-12-31,,en,0,0,0
3104,"['had', 'modern', 'vibe', 'staff', 'very', 'accommodating', 'we', 'requested', 'microwave', 'oven', 'distance', 'times', 'square', 'further', 'expected', 'mold', 'bathroom', 'floor', 'bedroom', 'was', 'dusty', 'the', 'housekeeping', 'staff', 'opened', 'door', 'without', 'knocking', 'first', 'read', 'read', 'less']",2018-12-31,,en,1,1,0
3105,"['radiator', 'making', 'noise', 'night', 't', 'sleep', 'also', 'got', 'shower', 'discover', 'the', 'shampoo', 'dispensers', 'not', 'refilled', 'i', 'no', 'toiletries', 'clean', 'the', 'hotel', 'staff', 'was', 'not', 'nice', 'i', 'found', 'i', 'paid', '400', 'night', 'a', 'hotel', 'is', 'ordinarily', '160', 'just', 'happened', 'to', 'be', 'sold', 'on', 'the', 'two', 'nights', 'i', 'was', 'overall', 'terrible', 'value', 'the', 'money', 'read', 'read', 'less']",2018-12-31,,en,2,2,0
3106,"['hotel', 'non', 'smoking', 'however', 'was', 'someone', 'smoking', 'their', 'room', 'every', 'night', 'stayed', 'i', 'called', 'management', 'i', 'think', 'was', 'taken', 'care', 'rooms', 'decent', 'the', 'one', 'i', 'stayed', 'was', 'quite', 'small', 'wasn', 't', 'space', 'put', 'clothes', 'the', 'upside', 'staff', 'very', 'friendly', 'courteous', 'read', 'read', 'less']",2018-12-31,,en,3,0,3
3107,"['hotel', 'en', 'buen', 'estado', 'limpio', 'cómodo', 'camas', 'confortables', 'buen', 'espacio', 'en', 'las', 'habitaciones', 'bastante', 'cerca', 'de', 'disney', 'como', 'para', 'trasladarse', 'caminando', 'está', 'cerca', 'caminando', 'de', 'locales', 'de', 'comida', 'rápida', 'de', 'buenos', 'restaurantes', 'de', 'farmacias', 'donde', 'uno', 'puede', 'encontrar', 'variedad', 'de', 'víveres', 'el', 'personal', 'del', 'hotel', 'nos', 'atendió', 'de', 'muy', 'buena', 'manera', 'con', 'mucha', 'disposición', 'amabilidad', 'read', 'read', 'less']",2018-12-31,"Guanajuato, México.",es,0,0,0
3108,"['perfect', 'staff', 'service', 'awesome', 'convenient', 'location', 'amenities', 'nearby', 'necessities', 'would', 'stay', 'again', 'read', 'read', 'less']",2018-12-31,,en,3,0,3
3109,"['pretty', 'clean', 'all', 'lools', 'new', 'modern', 's', 'about', 'two', 'blocks', 'disneyland', 's', 'main', 'entrance', 'well', 'worth', '10', '15', 'min', 'walk', 'can', 'tell', 'i', 'never', 'staying', 'one', 'those', 'across', 'street', 'motels', 'disney', 'charge', 'parking', 'resort', 'fee', 'wyndham', 'hand', 'none', 'those', 'charges', 'is', 'a', 'much', 'nicer', 'hotel', 'about', 'the', 'same', 'room', 'rate', 'll', 'staying', 'on', 'next', 'visit', 'the', 'parks', 'read', 'read', 'less']",2018-12-31,Chula vista CA,en,6,0,6
3110,"['room', 'smelled', 'like', 'mildew', 'awful', 'left', 'without', 'showering', 'yesterday', 'morning', 'read', 'read', 'less']",2018-12-31,,en,1,2,-1
3111,"['las', 'habitaciones', 'muy', 'bien', 'el', 'hotel', 'por', 'afuera', 'se', 'sucio', 'podria', 'estar', 'mejor', 'read', 'read', 'less']",2018-12-31,,es,0,0,0
3112,"['liked', 'location', 'property', 'close', 'universal', 'studios', 'parks', 'reason', 'going', 'orlando', 'noticed', 'first', 'night', 'door', 't', 'lock', 'unless', 'door', 'slammed', 'shut', 'let', 'front', 'desk', 'know', 'said', 'they', 'would', 'address', 'this', 'a', 'major', 'concern', 'since', 'would', 'in', 'parks', 'outside', 'room', 'majority', 'day', 'wanted', 'be', 'sure', 'the', 'cleaning', 'staff', 'aware', 'the', 'issue', 'arrived', 'back', 'our', 'room', 'the', 'door', 'unlocked', 'a', 'push', 'the', 'door', 'anyone', 'could', 'easily', 'enter', 'the', 'room', 'we', 'let', 'the', 'front', 'desk', 'know', 'and', 'the', 'issue', 'was', 'never', 'resolved', 'thankfully', 'one', 'took', 'anything', 'our', 'room', 'this', 'a', 'major', 'issue', 'people', 'are', 'traveling', 'valuables', 'read', 'read', 'less']",2018-12-31,"Birmingham, AL",en,1,4,-3
3113,"['lobby', 'located', 'far', 'where', 'room', 'so', 'needed', 'microwave', 'you', 'would', 'drive', 'lobby', 'parking', 'lot', 'connected', 'a', 'gas', 'station', 'was', 'busy', 'cars', 'went', 'extremely', 'fast', 'thru', 'times', 'one', 'lane', 'parking', 'lot', 'bathroom', 'hair', 'shower', 'checked', 'when', 'needed', 'get', 'touch', 'lobby', 'we', 'most', 'the', 'time', 't', 'get', 'thru', 'last', 'night', 'our', 'key', 't', 'work', 'let', 'us', 'the', 'main', 'hall', 'husband', 'called', 'the', 'lobby', 'tell', 'them', 'we', 'to', 'wait', 'outside', 'approximately', '20', 'minutes', 'them', 'to', 'come', 'let', 'us', 'we', 'on', 'second', 'floor', 'are', 'elevators', 'is', 'challenging', 'carrying', 'luggage', 'the', 'staff', 'at', 'check', 'friendly', 'housekeeping', 'staff', 'were', 'very', 'nice', 'read', 'read', 'less']",2018-12-31,,en,4,1,3
3114,"['waited', '40', 'minutes', 'line', 'simply', 'get', 'checked', 'i', 'could', 'totally', 'understand', 'was', 'christmas', 'eve', 'however', 'rest', 'evening', 'unfold', 'surprises', 'room', 'door', 'would', 'close', 'unless', 'smash', 's', 'hard', 'tell', 'looking', 'went', 'dinner', 'whole', '2', 'hour', 'knowing', 'door', 'actually', 'open', 'ac', 'our', 'room', 'intentionally', 'locked', 'and', 'could', 'be', 'turned', 'until', 'mechanic', 'came', 'fire', 'alarm', 'beeped', 'through', 'the', 'night', 'for', 'low', 'battery', 'we', 'called', 'the', 'front', 'desk', 'no', 'one', 'showed', 'that', 'night', 'all', 'it', 'is', 'a', 'decent', 'resort', 'merely', 'a', 'motel', 'locates', 'the', 'side', 'a', 'road', 'read', 'read', 'less']",2018-12-31,,en,1,3,-2
3115,"['great', 'location', 'phone', 'not', 'working', 'no', 'one', 'fixed', 'no', 'one', 'helped', 'with', 'luggages', 'even', 'said', 'they', 'send', 'someone', 'condition', 'the', 'resort', 'needs', 'work', 'improvements', 'old', 'read', 'read', 'less']",2018-12-31,,en,4,0,4
3116,"['always', 'a', 'great', 'time', 'wyndham', 'staff', 'gets', 'us', 'our', 'room', 'quickly', 'the', 'room', 'always', 'nice', 'clean', 'read', 'read', 'less']",2018-12-31,Florida,en,3,0,3
3117,"['muy', 'bueno', 'muy', 'buena', 'localización', 'cerca', 'de', 'todo', 'read', 'read', 'less']",2018-12-30,,es,0,0,0
3118,"['family', 'stayed', 'beautiful', 'resort', '5', 'days', 'we', 'loved', 'staff', 'really', 'friendly', 'helpful', 'resort', 'offers', 'lot', 'amenities', 'kids', 'the', 'shuttle', 'bus', 'the', 'disney', 'parks', 'also', 'great', 'i', 'highly', 'recommend', 'this', 'property', 'read', 'read', 'less']",2018-12-30,New Jersey,en,6,0,6
3119,"['hotel', 'not', 'honor', 'agreement', 'had', 'agreed', 'with', 'expidia', 'me', 'acomidate', 'situation', 'dont', 'even', 'see', 'refund', 'back', 'my', 'card', 'i', 'had', 'put', 'for', 'room', 'heater', 'not', 'working', 'very', 'disapointed', 'read', 'read', 'less']",2018-12-30,San jose california,en,2,1,1
3120,"['sehr', 'zentrale', 'hotel', 'um', 'die', 'new', 'york', 'zu', 'erkunden', 'wir', 'hatten', 'ein', 'nicht', 'renoviertes', 'zimmer', 'das', 'die', 'jahre', 'gekommen', 'aber', 'ok', 'war', 'einzig', 'anzumerken', 'ist', 'die', 'dusche', 'wirklich', 'die', 'temperatur', 'einstellen', 'war', 'nicht', 'möglich', 'heiß', 'und', 'kalt', 'war', 'drin', 'aber', 'normal', 'leider', 'nicht', 'read', 'read', 'less']",2018-12-30,"Mönchengladbach, de",de,0,4,-4
3121,"['fue', 'el', 'peor', 'hotel', 'que', 'e', 'ido', 'en', 'mi', 'vida', 'no', 'volvería', 'ir', 'read', 'read', 'less']",2018-12-30,,es,0,0,0
3122,"['best', 'location', 'right', 'next', 'madison', 'square', 'gardens', 'five', 'minutes', 'macy', 'empire', 'state', 'building', 'room', 'modern', 'very', 'clean', 'view', 'empire', 'state', 'building', 'room', 'quite', 'small', 'there', 'a', 'bit', 'damage', 'the', 'wall', 'apart', 'that', 'great', 'staff', 'helpful', 'and', 'even', 'gave', 'us', 'a', 'bottle', 'bubbly', 'our', 'honeymoon', 'would', 'stay', 'again', 'read', 'read', 'less']",2018-12-30,,en,6,1,5
3123,"['and', 'girlfriend', 'decided', 'stay', 'new', 'yorker', 'rooms', 'way', 'small', 'plus', 'our', 'tv', 'outdated', 'will', 'chance', 'on', 'staying', 'here', 'read', 'read', 'less']",2018-12-30,,en,0,0,0
3124,"['camas', 'con', 'colchones', 'malos', 'habitación', 'antigua', 'las', 'ventanas', 'sellaban', 'suelo', 'paredes', 'ventanas', 'con', 'humedad', 'constante', 'read', 'read', 'less']",2018-12-30,,es,0,0,0
3125,"['moment', 'walked', 'expected', 'lobby', 'dingy', 'old', 'dirty', 'sense', 'welcome', 'felt', 'all', 'check', 'service', 'horrible', 'staff', 'rude', 'not', 'explain', 'hotel', 'facilities', 'not', 'explain', 'additional', 'fees', 'headed', 'room', 'soon', 'elevator', 'doors', 'opened', 'disappointed', 'peeling', 'paint', 'dirty', 'walls', 'carpet', 'a', 'horrible', 'smell', 'room', 'even', 'worse', 'carpet', 'not', 'feel', 'clean', 'walls', 'dingy', 'bathroom', 'not', 'clean', 'mattress', 'looked', 'old', 'outdated', 'our', 'stay', 'hot', 'water', 'stopped', 'working', 'multiple', 'times', 'required', 'us', 'call', 'several', 'times', 'once', 'maintenance', 'show', 'lobby', 'staff', 'not', 'helpful', 'were', 'always', 'mad', 'very', 'unfriendly', 'daughter', 'on', 'crutches', 'asked', 'use', 'the', 'lobby', 'restroom', 'weas', 'an', 'escalator', 'they', 'not', 'an', 'accessible', 'means', 'reach', 'the', 'restroom', 'the', 'security', 'staff', 'unhelpful', 'they', 'thought', 'may', 'able', 'use', 'the', 'service', 'elevator', 'we', 'spoke', 'the', 'manager', 'he', 'was', 'very', 'unhappy', 'did', 'not', 'seem', 'care', 'our', 'concerns', 'this', 'hotel', 'was', 'a', 'bid', 'disappointment', 'we', 'expected', 'from', 'a', 'wyndom', 'the', 'price', 'we', 'paid', 'read', 'more', 'read', 'less']",2018-12-30,,en,6,14,-8
3126,"['high', 'quality', 'hotel', 'excellent', 'location', 'right', 'next', 'penn', 'station', 'a', 'multiple', 'subway', 'lines', 'going', 'over', 'nyc', 'b', 'direct', 'train', 'links', 'newark', 'jfk', 'airports', 'definitely', 'stay', 'again', 'read', 'read', 'less']",2018-12-30,,en,2,0,2
3127,"['excelente', 'hotel', 'servicio', 'de', 'primera', 'hubo', 'inconvenientes', 'read', 'read', 'less']",2018-12-30,Camuy pr,es,0,0,0
3128,"['room', 'very', 'small', 'price', 've', 'paid', 'the', 'toilet', 'ways', 'low', 'the', 'standard', 'size', 'the', 'shower', 'faucet', 'water', 'temperature', 'valves', 'controlled', 'needs', 'replace', 'read', 'read', 'less']",2018-12-30,,en,0,0,0
3129,"['lobby', 'gorgeous', 'made', 'feel', 'really', 'special', 'i', 'walked', 'read', 'read', 'less']",2018-12-30,Louisville Kentucky,en,1,0,1
3130,"['like', 'proximity', 'disney', 'springs', 'is', 'selling', 'point', 'along', 'the', 'extra', 'magic', 'hours', 'the', 'disney', 'parks', 'well', 'read', 'read', 'less']",2018-12-30,,en,3,0,3
3131,"['ok', 'let', 'just', 'start', 'saying', 't', 'book', 'room', 'tower', 'forget', 'not', 'happy', 'idea', 'remodeled', 'tower', 'part', 'hotel', 'side', 'rooms', 'facing', 'parking', 'lot', 'old', 'dirty', 'bad', 'feels', 'like', 'you', 'are', 'staying', 'a', 'cheap', 'motel', 'checking', '3', '00pm', 'went', 'straight', 'disney', 'springs', 'walking', 'came', 'back', 'at', '11', '00pm', 'shower', 't', 'work', 'fridge', 'noisy', 'so', 'went', 'lobby', 'complained', 'changed', 'room', 'moved', 'luggage', 'the', 'new', 'room', 'guess', 'another', 'horrible', 'room', 'went', 'back', 'the', 'lobby', 'by', '3', 'guests', 'there', 'complaining', 'finally', 'put', 'us', 'a', 'let', 'juat', 'say', 'decent', 'room', 'only', 'know', 'the', 'tower', 'rooms', 'we', 'had', 'a', 'couple', 'traveling', 'us', 'stayed', 'the', 'tower', 'amazing', 'room', 'clean', 'big', 'quiet', 'ps', 'one', 'side', 'of', 'the', 'hotel', 'direct', 'parking', 'lot', 'oh', 'you', 'pay', 'extra', '15', '00', 'per', 'day', 'parking', 'car', 'the', 'other', 'side', 'the', 'valet', 'parking', 'they', 'keep', 'beeping', 'the', 'car', 'horns', 'to', 'find', 'all', 'day', 'night', 'horrible', 'only', 'recomend', 'hotel', 'you', 'book', 'room', 'the', 'tower', 'read', 'read', 'less']",2018-12-30,,en,8,8,0
3132,"['stay', 'this', 'hotel', 'convenient', 'location', 'really', 'disappointed', 'room', '210', 'our', 'last', 'stay', 'upholstered', 'furniture', 'badly', 'stained', 'brown', 'smears', 'carpet', 'wheels', 'of', 'chair', 'desk', 'jammed', 'the', 'chair', 'was', 'difficult', 'move', 'stayed', 'two', 'nights', 'the', 'towels', 'washcloths', 'we', 'left', 'the', 'bath', 'replacement', 'the', 'first', 'night', 'removed', 'not', 'replaced', 'the', 'staff', 'were', 'pleasant', 'friendly', 'the', 'associated', 'restaurant', 'across', 'the', 'parking', 'lot', 'adequate', 'nothing', 'special', 'read', 'read', 'less']",2018-12-30,"Lincoln, CA",en,4,3,1
3133,"['30', 'mins', 'check', 'no', 'housekeeping', 'staff', 'duty', 'unhygenic', '1', 'queen', 'bed', 'given', 'instead', '2', 'read', 'read', 'less']",2018-12-30,,en,0,0,0
3134,"['muy', 'bien', 'ubicado', 'la', 'habitación', 'sucia', 'el', 'personal', 'de', 'limpieza', 'dos', 'días', 'nos', 'tendió', 'una', 'de', 'las', 'dos', 'camas', 'el', 'baño', 'tenía', 'una', 'fuga', 'read', 'read', 'less']",2018-12-30,,es,0,0,0
